id,score
18142,0.8952909
18143,0.8390356
18144,0.5251079
18145,0.93204147
18146,0.90334004
18147,0.8472573
18148,0.18273395
18149,0.8990635
18150,0.8443374
18151,0.7716299
18152,0.90694
18153,0.31317595
18154,0.9399361
18155,0.56336766
18156,0.9264741
18157,0.05866594
18158,0.74594593
18159,0.4696873
18160,0.91959924
18161,0.41296437
18162,0.9877165
18163,0.5845277
18164,0.92701644
18165,0.7762058
18166,0.9518452
18167,0.7529799
18168,0.85325
18169,0.9327938
18170,0.6698325
18171,0.9580747
18172,0.9469974
18173,0.9110389
18174,0.89462394
18175,0.6777071
18176,0.9100377
18177,0.7118156
18178,0.9151904
18179,0.96497834
18180,0.7534266
18181,0.9171132
18182,0.8643961
18183,0.713654
18184,0.9555794
18185,0.8730176
18186,0.89438635
18187,0.92444205
18188,0.9152096
18189,0.38979134
18190,0.949881
18191,0.6795932
18192,0.8748787
18193,0.928917
18194,0.53674924
18195,0.7955187
18196,0.1380633
18197,0.4830868
18198,0.63637686
18199,0.7301389
18200,0.34909797
18201,0.66604596
18202,0.9443451
18203,0.74477917
18204,0.63981324
18205,0.48035783
18206,0.63799655
18207,0.91478413
18208,0.7715043
18209,0.9207401
18210,0.6678537
18211,0.6990111
18212,0.48677477
18213,0.6661038
18214,0.28140202
18215,0.8224944
18216,0.66762275
18217,0.53766257
18218,0.8247868
18219,0.79866934
18220,0.3121633
18221,0.7701506
18222,0.14929987
18223,0.2923292
18224,0.09726169
18225,0.5924575
18226,0.84977263
18227,0.69124424
18228,0.81000304
18229,0.28491986
18230,0.9587269
18231,0.942042
18232,0.9159546
18233,0.7412056
18234,0.6810792
18235,0.9319655
18236,0.9732686
18237,0.7532324
18238,0.9366487
18239,0.79246414
18240,0.859833
18241,0.8733288
18242,0.9124193
18243,0.8042766
18244,0.9583695
18245,0.7529233
18246,0.91538846
18247,0.8812079
18248,0.71105236
18249,0.83308727
18250,0.6930001
18251,0.84721476
18252,0.71730596
18253,0.49183708
18254,0.91212666
18255,0.9321617
18256,0.9374399
18257,0.112817556
18258,0.34447506
18259,0.5134234
18260,0.14301695
18261,0.17582671
18262,0.6618809
18263,0.9423486
18264,0.48778102
18265,0.17196256
18266,0.8895084
18267,0.69216084
18268,0.9055006
18269,0.5957905
18270,0.706785
18271,0.9253042
18272,0.92984056
18273,0.8898902
18274,0.75535613
18275,0.5045098
18276,0.6810168
18277,0.49247497
18278,0.97453666
18279,0.8724909
18280,0.49131224
18281,0.70260483
18282,0.9140772
18283,0.80680203
18284,0.9553806
18285,0.4397044
18286,0.7039588
18287,0.3859747
18288,0.90665746
18289,0.5851929
18290,0.8228695
18291,0.9157766
18292,0.9370601
18293,0.79174346
18294,0.48519057
18295,0.911695
18296,0.85093653
18297,0.680559
18298,0.95664614
18299,0.7727899
18300,0.59629154
18301,0.9250192
18302,0.59128994
18303,0.28144133
18304,0.37288755
18305,0.8918423
18306,0.6803009
18307,0.20675232
18308,0.9558638
18309,0.1182479
18310,0.20477577
18311,0.7664895
18312,0.6920799
18313,0.12205591
18314,0.03885487
18315,0.39161643
18316,0.9487858
18317,0.8655782
18318,0.26968718
18319,0.78362554
18320,0.9289163
18321,0.11276382
18322,0.9466347
18323,0.91256094
18324,0.707682
18325,0.8101737
18326,0.8968102
18327,0.69356394
18328,0.82005906
18329,0.47126916
18330,0.78631735
18331,0.06533104
18332,0.19213364
18333,0.9188991
18334,0.93336266
18335,0.9192965
18336,0.47811598
18337,0.85100543
18338,0.92001617
18339,0.9137953
18340,0.9468647
18341,0.61548954
18342,0.45166063
18343,0.9331424
18344,0.9403011
18345,0.9014141
18346,0.85133904
18347,0.2965512
18348,0.85147166
18349,0.9366938
18350,0.31868505
18351,0.3947554
18352,0.83410066
18353,0.28779304
18354,0.5003386
18355,0.68206
18356,0.07794245
18357,0.8085835
18358,0.43735752
18359,0.93192464
18360,0.9147913
18361,0.929591
18362,0.66411334
18363,0.6055664
18364,0.36621866
18365,0.80024385
18366,0.9253328
18367,0.92326075
18368,0.4423747
18369,0.8628814
18370,0.9224507
18371,0.78831714
18372,0.66663635
18373,0.19243532
18374,0.6881596
18375,0.13967043
18376,0.86605144
18377,0.57806736
18378,0.5380058
18379,0.3132501
18380,0.82674456
18381,0.30599838
18382,0.52606857
18383,0.9198067
18384,0.60142255
18385,0.20931731
18386,0.33056408
18387,0.4965535
18388,0.8361669
18389,0.76070833
18390,0.56527185
18391,0.86832225
18392,0.86270434
18393,0.6632596
18394,0.965685
18395,0.8153843
18396,0.86313796
18397,0.8179286
18398,0.9577036
18399,0.8924088
18400,0.8762182
18401,0.25194913
18402,0.91877824
18403,0.083573975
18404,0.98335475
18405,0.82583964
18406,0.6526878
18407,0.32139868
18408,0.9681332
18409,0.9918074
18410,0.95006067
18411,0.9417906
18412,0.96914625
18413,0.7609751
18414,0.91533023
18415,0.9496094
18416,0.84887207
18417,0.9268992
18418,0.8919669
18419,0.44244993
18420,0.7995834
18421,0.36887053
18422,0.94890374
18423,0.7454041
18424,0.948429
18425,0.78788334
18426,0.9096658
