id,score
18142,0.0044356985
18143,0.0150733
18144,0.005226015
18145,0.12862211
18146,0.14839002
18147,0.13811626
18148,0.008656895
18149,0.17749555
18150,0.0023589504
18151,0.0445499
18152,0.28393868
18153,0.038801886
18154,0.08471322
18155,0.050972268
18156,0.102906875
18157,0.07850536
18158,0.019641282
18159,0.01658856
18160,0.0006196492
18161,0.12655513
18162,0.08429637
18163,0.13618053
18164,0.19596484
18165,0.0670851
18166,0.674834
18167,0.0023663142
18168,0.022734888
18169,0.005622272
18170,0.17791666
18171,0.07191844
18172,0.06845926
18173,0.011118198
18174,0.031715173
18175,0.026433477
18176,0.29120445
18177,0.038927093
18178,0.08482942
18179,0.009690783
18180,0.07129667
18181,0.0058619636
18182,0.12245986
18183,0.010021287
18184,0.009607657
18185,0.034034856
18186,0.049542785
18187,0.011369701
18188,0.015287848
18189,0.08110939
18190,0.363614
18191,0.0998716
18192,0.019944884
18193,0.1594733
18194,0.0668429
18195,0.03975077
18196,0.0061469255
18197,0.04362323
18198,0.048048902
18199,0.077574186
18200,0.21299556
18201,0.085893795
18202,0.0037581862
18203,0.21198274
18204,0.045419004
18205,0.048200745
18206,0.02114946
18207,0.088708445
18208,0.1521926
18209,0.069704965
18210,0.11205694
18211,0.0058937483
18212,0.02610926
18213,0.030522821
18214,0.17569503
18215,0.043842126
18216,0.077408604
18217,0.11857212
18218,0.029988386
18219,0.20171754
18220,0.028187772
18221,0.023755118
18222,0.04260295
18223,0.032018498
18224,0.009033797
18225,0.012700347
18226,0.01979184
18227,0.0005534261
18228,0.032574434
18229,0.054774042
18230,0.0019219773
18231,0.00417835
18232,0.2256728
18233,0.0016060097
18234,0.029876856
18235,0.12139203
18236,0.0025015955
18237,0.009727809
18238,0.18746504
18239,0.0042544
18240,0.23385638
18241,0.058862615
18242,0.084962286
18243,0.006440895
18244,0.04839458
18245,0.007935891
18246,0.20178555
18247,0.054317433
18248,0.107531935
18249,0.032098167
18250,0.03469072
18251,0.18293169
18252,0.004479675
18253,0.26801398
18254,0.0153596625
18255,0.0072411424
18256,0.0120822545
18257,0.20739019
18258,0.0047919666
18259,0.01193816
18260,0.0248974
18261,0.02165712
18262,0.3425143
18263,0.0030960268
18264,0.0017337364
18265,0.0076594353
18266,0.023095299
18267,0.009867581
18268,0.046647694
18269,0.005223128
18270,0.00292179
18271,0.0016946674
18272,0.24360968
18273,0.14998749
18274,0.22940455
18275,0.037842885
18276,0.027555514
18277,0.0057737464
18278,0.0076547745
18279,0.09296884
18280,0.01660101
18281,0.020899214
18282,0.010535087
18283,0.03855571
18284,0.0009449678
18285,0.7460329
18286,0.13537155
18287,0.023887023
18288,0.011513374
18289,0.19093584
18290,0.0012307927
18291,0.13988212
18292,0.8801397
18293,0.012454863
18294,0.041577175
18295,0.026572293
18296,0.01847326
18297,0.00088444067
18298,0.079498634
18299,0.0041426593
18300,0.005606452
18301,0.1706925
18302,0.0075174714
18303,0.04673917
18304,0.627452
18305,0.0011371409
18306,0.11475205
18307,0.004121366
18308,0.027427671
18309,0.011559143
18310,0.030602094
18311,0.0014867997
18312,0.024298396
