id,score
18142,0.8235294117647058
18143,0.5735294117647058
18144,0.7058823529411765
18145,0.6617647058823529
18146,0.6764705882352942
18147,0.7352941176470589
18148,0.6176470588235294
18149,0.5735294117647058
18150,0.75
18151,0.6617647058823529
18152,0.7205882352941176
18153,0.7205882352941176
18154,0.7205882352941176
18155,0.7647058823529411
18156,0.5147058823529411
18157,0.7058823529411765
18158,0.7941176470588235
18159,0.4264705882352941
18160,0.7058823529411765
18161,0.6911764705882353
18162,0.6323529411764706
18163,0.7352941176470589
18164,0.8529411764705882
18165,0.6911764705882353
18166,0.7205882352941176
18167,0.6764705882352942
18168,0.7794117647058824
18169,0.6911764705882353
18170,0.7352941176470589
18171,0.7352941176470589
18172,0.7794117647058824
18173,0.7058823529411765
18174,0.6617647058823529
18175,0.6029411764705882
18176,0.6470588235294118
18177,0.6764705882352942
18178,0.6323529411764706
18179,0.7205882352941176
18180,0.5
18181,0.8088235294117647
18182,0.6617647058823529
18183,0.7205882352941176
18184,0.7205882352941176
18185,0.6764705882352942
18186,0.6470588235294118
18187,0.45588235294117646
18188,0.7058823529411765
18189,0.7647058823529411
18190,0.7794117647058824
18191,0.4411764705882353
18192,0.7352941176470589
18193,0.7205882352941176
18194,0.7205882352941176
18195,0.6617647058823529
18196,0.6323529411764706
18197,0.5588235294117647
18198,0.5882352941176471
18199,0.75
18200,0.6911764705882353
18201,0.6911764705882353
18202,0.6617647058823529
18203,0.6764705882352942
18204,0.7941176470588235
18205,0.7058823529411765
18206,0.7941176470588235
18207,0.4117647058823529
18208,0.6176470588235294
18209,0.6029411764705882
18210,0.4117647058823529
18211,0.7058823529411765
18212,0.6323529411764706
18213,0.6617647058823529
18214,0.6617647058823529
18215,0.5588235294117647
18216,0.6029411764705882
18217,0.6470588235294118
18218,0.5147058823529411
18219,0.6764705882352942
18220,0.8382352941176471
18221,0.5588235294117647
18222,0.7205882352941176
18223,0.6029411764705882
18224,0.5294117647058824
18225,0.75
18226,0.5735294117647058
18227,0.5882352941176471
18228,0.6176470588235294
18229,0.6911764705882353
18230,0.7647058823529411
18231,0.6764705882352942
18232,0.7794117647058824
18233,0.7205882352941176
18234,0.6911764705882353
18235,0.6764705882352942
18236,0.7941176470588235
18237,0.5882352941176471
18238,0.5294117647058824
18239,0.6617647058823529
18240,0.6323529411764706
18241,0.7941176470588235
18242,0.6029411764705882
18243,0.6764705882352942
18244,0.6911764705882353
18245,0.6617647058823529
18246,0.7647058823529411
18247,0.7647058823529411
