id,score
18142,0.79
18143,0.57
18144,0.58
18145,0.95
18146,0.86
18147,0.31
18148,0.28
18149,0.32
18150,0.66
18151,0.64
18152,0.64
18153,0.63
18154,0.81
18155,0.45
18156,0.8
18157,0.83
18158,0.9
18159,0.57
18160,0.9
18161,0.91
18162,0.97
18163,0.92
18164,0.91
18165,0.9
18166,0.91
18167,0.98
18168,0.9
18169,0.91
18170,0.62
18171,0.42
18172,0.47
18173,0.31
18174,0.53
18175,0.47
18176,0.47
18177,0.31
18178,0.96
18179,0.9
18180,0.96
18181,0.82
18182,0.31
18183,0.9
18184,0.9
18185,0.96
18186,0.5
18187,0.9
18188,0.54
18189,0.76
18190,0.55
18191,0.91
18192,0.77
18193,0.9
18194,0.9
18195,0.96
18196,0.62
18197,0.52
18198,0.65
18199,0.9
18200,0.62
18201,0.9
18202,0.52
18203,0.31
18204,0.96
18205,0.6
18206,0.78
18207,0.76
18208,0.69
18209,0.9
18210,0.91
18211,0.9
18212,0.52
18213,0.96
18214,0.82
18215,0.82
18216,0.9
18217,0.94
18218,0.9
18219,0.96
18220,0.62
18221,0.62
18222,0.91
18223,0.69
18224,0.52
18225,0.79
18226,0.5
18227,0.8
18228,0.9
18229,0.87
18230,0.9
18231,0.74
18232,0.57
18233,0.32
18234,0.72
18235,0.94
18236,0.64
18237,0.96
18238,0.73
18239,0.94
18240,0.91
18241,0.57
18242,0.96
18243,0.9
18244,0.66
18245,0.9
18246,0.75
18247,0.74
18248,0.96
18249,0.66
18250,0.65
18251,0.73
18252,0.91
18253,0.69
18254,0.9
18255,0.56
18256,0.32
18257,0.79
18258,0.83
18259,0.9
18260,0.96
18261,0.53
18262,0.91
18263,0.9
18264,0.9
18265,0.64
18266,0.64
18267,0.81
18268,0.9
18269,0.82
18270,0.76
18271,0.57
18272,0.91
18273,0.72
18274,0.66
18275,0.76
18276,0.73
18277,0.81
18278,0.87
18279,0.87
18280,0.52
18281,0.82
18282,0.87
18283,0.32
18284,0.9
18285,0.8
18286,0.9
18287,0.62
18288,0.72
18289,0.9
18290,0.9
18291,0.66
18292,0.32
18293,0.32
18294,0.65
18295,0.66
18296,0.81
18297,0.96
18298,0.83
18299,0.96
18300,0.69
18301,0.69
18302,0.82
18303,0.9
18304,0.9
18305,0.81
18306,0.96
18307,0.96
18308,0.47
18309,0.69
18310,0.76
18311,0.9
18312,0.9
18313,0.5
18314,0.64
18315,0.65
18316,0.88
18317,0.81
18318,0.53
18319,0.92
18320,0.74
18321,0.87
18322,0.77
18323,0.77
18324,0.73
18325,0.77
18326,0.65
18327,0.62
18328,0.51
18329,0.79
18330,0.91
18331,0.66
18332,0.52
18333,0.83
18334,0.81
18335,0.7
18336,0.65
18337,0.9
18338,0.96
18339,0.77
18340,0.87
18341,0.69
18342,0.96
18343,0.83
18344,0.86
18345,0.9
18346,0.75
18347,0.77
18348,0.9
18349,0.77
18350,0.72
18351,0.79
18352,0.91
18353,0.96
18354,0.9
18355,0.83
18356,0.52
18357,0.65
18358,0.71
18359,0.41
18360,0.9
18361,0.86
18362,0.91
18363,0.79
18364,0.31
18365,0.91
18366,0.91
18367,0.9
18368,0.9
18369,0.5
18370,0.9
18371,0.86
18372,0.65
18373,0.96
18374,0.8
18375,0.96
18376,0.9
18377,0.77
18378,0.73
18379,0.65
18380,0.91
18381,0.91
18382,0.91
18383,0.8
18384,0.66
18385,0.8
18386,0.83
18387,0.52
18388,0.77
18389,0.32
18390,0.96
18391,0.8
18392,0.47
18393,0.69
18394,0.88
18395,0.77
18396,0.92
18397,0.9
18398,0.67
18399,0.92
18400,0.9
18401,0.8
18402,0.57
18403,0.96
18404,0.87
18405,0.87
18406,0.57
18407,0.96
18408,0.82
18409,0.73
18410,0.45
18411,0.91
18412,0.74
18413,0.71
18414,0.57
18415,0.83
18416,0.8
18417,0.82
18418,0.9
18419,0.65
18420,0.96
18421,0.65
18422,0.66
18423,0.9
18424,0.73
18425,0.9
18426,0.65
18427,0.69
18428,0.96
18429,0.32
18430,0.87
18431,0.9
18432,0.52
18433,0.9
18434,0.28
18435,0.9
18436,0.76
18437,0.9
18438,0.71
18439,0.96
18440,0.96
18441,0.71
18442,0.96
18443,0.73
18444,0.66
18445,0.8
18446,0.58
18447,0.72
18448,0.91
18449,0.69
18450,0.73
18451,0.8
18452,0.8
18453,0.91
18454,0.88
18455,0.32
18456,0.52
18457,0.88
18458,0.86
18459,0.96
18460,0.89
18461,0.79
18462,0.73
18463,0.9
18464,0.7
18465,0.65
18466,0.96
18467,0.69
18468,0.9
18469,0.66
18470,0.58
18471,0.91
18472,0.62
18473,0.76
18474,0.81
18475,0.69
18476,0.52
18477,0.83
18478,0.64
18479,0.83
18480,0.76
18481,0.91
18482,0.91
18483,0.65
18484,0.8
18485,0.5
18486,0.67
18487,0.62
18488,0.8
18489,0.96
18490,0.97
18491,0.51
18492,0.84
18493,0.69
18494,0.91
18495,0.91
18496,0.31
18497,0.85
18498,0.86
18499,0.66
18500,0.77
18501,0.9
18502,0.86
18503,0.88
18504,0.77
18505,0.84
18506,0.52
18507,0.52
18508,0.28
18509,0.65
18510,0.79
18511,0.75
18512,0.55
18513,0.67
18514,0.96
18515,0.9
18516,0.69
18517,0.75
18518,0.96
18519,0.96
18520,0.9
18521,0.65
18522,0.9
18523,0.96
18524,0.94
18525,0.96
18526,0.9
18527,0.82
18528,0.77
18529,0.91
18530,0.96
18531,0.9
18532,0.62
18533,0.55
18534,0.77
18535,0.65
18536,0.91
18537,0.6
18538,0.77
18539,0.55
18540,0.9
18541,0.91
18542,0.65
18543,0.9
18544,0.9
18545,0.66
18546,0.91
18547,0.91
18548,0.91
18549,0.96
18550,0.88
18551,0.85
18552,0.31
18553,0.9
18554,0.69
18555,0.57
18556,0.52
18557,0.31
18558,0.31
18559,0.79
18560,0.86
18561,0.76
18562,0.91
18563,0.82
18564,0.77
18565,0.72
18566,0.91
18567,0.65
18568,0.9
18569,0.8
18570,0.96
18571,0.91
18572,0.5
18573,0.84
18574,0.9
18575,0.77
18576,0.76
18577,0.88
18578,0.96
18579,0.81
18580,0.52
18581,0.65
18582,0.72
18583,0.52
18584,0.9
18585,0.81
18586,0.31
18587,0.84
18588,0.69
18589,0.91
18590,0.6
18591,0.69
18592,0.96
18593,0.31
18594,0.57
18595,0.73
18596,0.32
18597,0.9
18598,0.9
18599,0.75
18600,0.9
18601,0.91
18602,0.69
18603,0.78
18604,0.9
18605,0.52
18606,0.88
18607,0.65
18608,0.96
18609,0.9
18610,0.79
18611,0.79
18612,0.75
18613,0.96
18614,0.67
18615,0.82
18616,0.76
18617,0.89
18618,0.83
18619,0.8
18620,0.9
18621,0.73
18622,0.9
18623,0.96
18624,0.87
18625,0.8
18626,0.8
18627,0.96
18628,0.88
18629,0.86
18630,0.89
18631,0.82
18632,0.91
18633,0.9
18634,0.52
18635,0.79
18636,0.9
18637,0.91
18638,0.67
18639,0.8
18640,0.88
18641,0.82
18642,0.96
18643,0.96
18644,0.84
18645,0.64
18646,0.81
18647,0.83
18648,0.77
18649,0.96
18650,0.83
18651,0.96
18652,0.77
18653,0.91
18654,0.96
18655,0.91
18656,0.71
18657,0.9
18658,0.52
18659,0.91
18660,0.6
18661,0.9
18662,0.82
18663,0.52
18664,0.86
18665,0.8
18666,0.76
18667,0.31
18668,0.96
18669,0.75
18670,0.83
18671,0.79
18672,0.31
18673,0.55
18674,0.77
18675,0.64
18676,0.92
18677,0.81
18678,0.62
18679,0.96
18680,0.79
18681,0.75
18682,0.63
18683,0.55
18684,0.82
18685,0.83
18686,0.96
18687,0.71
18688,0.31
18689,0.83
18690,0.47
18691,0.9
18692,0.68
18693,0.9
18694,0.9
18695,0.32
18696,0.85
18697,0.9
18698,0.71
18699,0.62
18700,0.79
18701,0.71
18702,0.69
18703,0.69
18704,0.62
18705,0.57
18706,0.68
18707,0.77
18708,0.52
18709,0.88
18710,0.53
18711,0.82
18712,0.71
18713,0.9
18714,0.72
18715,0.69
18716,0.9
18717,0.5
