id,score
18142,0.8265754598
18143,0.5534526758
18144,0.5534526758
18145,0.8265754598
18146,0.5534526758
18147,0.5534526758
18148,0.5534526758
18149,0.5534526758
18150,0.5534526758
18151,0.5534526758
18152,0.8265754598
18153,0.5534526758
18154,0.4934235458
18155,0.5534526758
18156,0.8265754598
18157,0.5238731813
18158,0.8265754598
18159,0.5534526758
18160,0.785264783
18161,0.5534526758
18162,0.57783853
18163,0.8265754598
18164,0.8828902756
18165,0.785264783
18166,0.8265754598
18167,0.87653167
18168,0.785264783
18169,0.73014961
18170,0.8265754598
18171,0.8265754598
18172,0.5534526758
18173,0.31339903
18174,0.8265754598
18175,0.5534526758
18176,0.5534526758
18177,0.29309004
18178,0.39690136
18179,0.785264783
18180,0.5534526758
18181,0.8265754598
18182,0.29309004
18183,0.91894948
18184,0.785264783
18185,0.31090823
18186,0.5534526758
18187,0.785264783
18188,0.5534526758
18189,0.5238731813
18190,0.91333656
18191,0.43809568
18192,0.5534526758
18193,0.785264783
18194,0.785264783
18195,0.31090823
18196,0.31090823
18197,0.5534526758
18198,0.37940894
18199,0.785264783
18200,0.31090823
18201,0.785264783
18202,0.37940894
18203,0.29309004
18204,0.5534526758
18205,0.39039656
18206,0.5534526758
18207,0.8265754598
18208,0.46932885
18209,0.785264783
18210,0.43809568
18211,0.785264783
18212,0.37940894
18213,0.31090823
18214,0.5534526758
18215,0.5534526758
18216,0.8265754598
18217,0.5534526758
18218,0.785264783
18219,0.5534526758
18220,0.31090823
18221,0.3075632
18222,0.43809568
18223,0.08127259
18224,0.37940894
18225,0.5534526758
18226,0.59322905
18227,0.55283021
18228,0.785264783
18229,0.5534526758
18230,0.85977616
18231,0.5534526758
18232,0.55034449
18233,0.5534526758
18234,0.5534526758
18235,0.77172106
18236,0.94730646
18237,0.89383358
18238,0.8934919
18239,0.77929622
18240,0.71769258
18241,0.83713198
18242,0.8265754598
18243,0.87228185
18244,0.92349978
18245,0.87228185
18246,0.92349978
18247,0.8265754598
18248,0.80685002
18249,0.77297333
18250,0.44543595
18251,0.80869306
18252,0.80696892
18253,0.56093569
18254,0.79531328
18255,0.57937874
18256,0.58306842
18257,0.52429592
18258,0.03200589
18259,0.71945689
18260,0.5334059
18261,0.45991573
18262,0.43623884
18263,0.69911489
18264,0.83721187
18265,0.4504038
18266,0.61509377
18267,0.893486
18268,0.86758707
18269,0.49134132
18270,0.66438855
18271,0.81781669
18272,0.82745454
18273,0.88169484
18274,0.86204537
18275,0.73116141
18276,0.90874348
18277,0.74339377
18278,0.89383358
18279,0.8265754598
18280,0.37940894
18281,0.70489983
18282,0.5534526758
18283,0.59483812
18284,0.785264783
18285,0.89383358
18286,0.81567482
18287,0.31090823
18288,0.84047287
18289,0.84543029
18290,0.785264783
18291,0.81908126
18292,0.58242611
18293,0.5534526758
18294,0.5534526758
18295,0.8265754598
18296,0.5534526758
18297,0.31090823
18298,0.8265754598
18299,0.31090823
18300,0.46932885
18301,0.5534526758
18302,0.5534526758
18303,0.785264783
18304,0.37940894
18305,0.5534526758
18306,0.31090823
18307,0.31090823
18308,0.5534526758
18309,0.08127259
18310,0.5238731813
18311,0.785264783
18312,0.785264783
18313,0.31090823
18314,0.43809568
18315,0.37940894
18316,0.8265754598
18317,0.5534526758
18318,0.37629364
18319,0.47744726
18320,0.8265754598
18321,0.5534526758
18322,0.72077654
18323,0.97511898
18324,0.5534526758
18325,0.8265754598
18326,0.5534526758
18327,0.31090823
18328,0.5534526758
18329,0.5534526758
18330,0.49484553
18331,0.8265754598
18332,0.37940894
18333,0.90956465
18334,0.67129869
18335,0.8265754598
18336,0.11129711
18337,0.785264783
18338,0.8265754598
18339,0.5534526758
18340,0.5534526758
18341,0.87653167
18342,0.29309004
18343,0.90956465
18344,0.5534526758
18345,0.785264783
18346,0.8265754598
18347,0.5534526758
18348,0.785264783
18349,0.5534526758
18350,0.56108324
18351,0.47067381
18352,0.43809568
18353,0.5534526758
18354,0.37940894
18355,0.5534526758
18356,0.37940894
18357,0.11129711
18358,0.5534526758
18359,0.5052627
18360,0.91894948
18361,0.5534526758
18362,0.49484553
18363,0.5534526758
18364,0.29309004
18365,0.8828902756
18366,0.43809568
18367,0.785264783
18368,0.785264783
18369,0.39690136
