id,score
18142,1.0
18143,0.9
18144,0.8571428571428571
18145,0.5714285714285714
18146,0.8464351005484461
18147,0.9037900874635568
18148,0.8108108108108109
18149,0.7697674418604651
18150,0.7697674418604651
18151,0.4020618556701031
18152,0.5714285714285714
18153,0.5909090909090909
18154,0.8464351005484461
18155,0.5909090909090909
18156,0.7857142857142857
18157,0.8464351005484461
18158,0.8662068965517241
18159,0.639030612244898
18160,0.639030612244898
18161,0.639030612244898
18162,0.9375
18163,0.8662068965517241
18164,0.7965260545905707
18165,0.639030612244898
18166,0.7857142857142857
18167,1.0
18168,0.639030612244898
18169,0.7857142857142857
18170,0.8662068965517241
18171,0.5
18172,0.0
18173,0.639030612244898
18174,0.8662068965517241
18175,0.639030612244898
18176,0.639030612244898
18177,0.639030612244898
18178,0.9629629629629629
18179,0.639030612244898
18180,0.639030612244898
18181,0.6111111111111112
18182,0.639030612244898
18183,0.7965260545905707
18184,0.639030612244898
18185,0.639030612244898
18186,0.639030612244898
18187,0.639030612244898
18188,0.7681660899653979
18189,0.8571428571428571
18190,0.8912466843501327
18191,0.639030612244898
18192,0.639030612244898
18193,0.639030612244898
18194,0.639030612244898
18195,0.639030612244898
18196,0.639030612244898
18197,0.7681660899653979
18198,0.6458333333333334
18199,0.639030612244898
18200,0.639030612244898
18201,0.639030612244898
18202,0.9699248120300752
18203,0.639030612244898
18204,0.9629629629629629
18205,0.639030612244898
18206,0.639030612244898
18207,1.0
18208,0.5753424657534246
18209,0.639030612244898
18210,0.639030612244898
18211,0.639030612244898
18212,0.6458333333333334
18213,0.639030612244898
18214,0.9629629629629629
18215,0.639030612244898
18216,0.7857142857142857
18217,0.639030612244898
18218,0.639030612244898
18219,0.639030612244898
18220,0.639030612244898
18221,0.639030612244898
18222,0.639030612244898
18223,0.9699248120300752
18224,0.9699248120300752
18225,0.7681660899653979
18226,0.639030612244898
18227,0.639030612244898
18228,0.639030612244898
18229,0.639030612244898
18230,0.639030612244898
18231,0.7545454545454545
18232,0.8571428571428571
18233,0.639030612244898
18234,0.034482758620689655
18235,0.8912466843501327
18236,0.5714285714285714
18237,0.0
18238,1.0
18239,0.8662068965517241
18240,0.7965260545905707
18241,0.8472222222222222
18242,1.0
18243,0.639030612244898
18244,0.8912466843501327
18245,0.639030612244898
18246,0.8662068965517241
18247,0.9628099173553719
18248,0.9629629629629629
18249,0.8912466843501327
18250,0.7681660899653979
18251,0.8912466843501327
18252,1.0
18253,0.5753424657534246
18254,0.639030612244898
18255,0.7545454545454545
18256,0.639030612244898
18257,0.7681660899653979
18258,0.9037900874635568
18259,0.639030612244898
18260,0.41304347826086957
18261,0.7545454545454545
18262,0.639030612244898
18263,0.639030612244898
18264,0.639030612244898
18265,0.9699248120300752
18266,0.4020618556701031
18267,0.9142857142857143
18268,0.7965260545905707
18269,0.9629629629629629
18270,1.0
18271,0.8472222222222222
18272,0.7965260545905707
18273,0.7965260545905707
18274,0.8912466843501327
18275,0.8461538461538461
18276,0.8662068965517241
18277,0.8912466843501327
18278,0.8912466843501327
18279,0.8912466843501327
18280,0.9699248120300752
18281,0.9629629629629629
18282,0.7545454545454545
18283,0.639030612244898
18284,0.639030612244898
18285,0.8662068965517241
18286,0.639030612244898
18287,0.639030612244898
18288,0.7857142857142857
18289,0.7965260545905707
18290,0.639030612244898
18291,0.358974358974359
18292,0.639030612244898
18293,0.639030612244898
18294,0.7681660899653979
18295,0.358974358974359
18296,0.3389355742296919
18297,0.639030612244898
18298,0.358974358974359
18299,0.639030612244898
18300,0.5753424657534246
18301,0.5241635687732342
18302,0.9629629629629629
18303,0.639030612244898
18304,0.9629629629629629
18305,0.639030612244898
18306,0.639030612244898
18307,0.639030612244898
18308,0.639030612244898
18309,0.9699248120300752
18310,0.5
18311,0.639030612244898
18312,0.639030612244898
18313,0.639030612244898
18314,0.9699248120300752
18315,0.41304347826086957
18316,1.0
18317,0.639030612244898
18318,0.7545454545454545
18319,0.9428571428571428
18320,0.9628099173553719
18321,0.639030612244898
18322,0.9649122807017544
18323,0.8472222222222222
18324,0.9583333333333334
18325,0.9649122807017544
18326,0.7681660899653979
18327,0.639030612244898
18328,0.5753424657534246
18329,0.639030612244898
18330,0.639030612244898
18331,0.8912466843501327
18332,0.9699248120300752
18333,0.8912466843501327
18334,0.9655172413793104
18335,1.0
18336,0.8571428571428571
18337,0.639030612244898
18338,0.9159663865546218
18339,0.639030612244898
18340,0.7545454545454545
18341,0.9722222222222222
18342,0.639030612244898
18343,0.8912466843501327
18344,0.8464351005484461
18345,0.639030612244898
18346,0.8912466843501327
18347,0.639030612244898
18348,0.639030612244898
18349,0.639030612244898
18350,0.5241635687732342
18351,0.7681660899653979
18352,0.639030612244898
18353,0.9629629629629629
18354,0.9629629629629629
18355,0.5347222222222222
18356,0.9699248120300752
18357,0.5
18358,0.5241635687732342
18359,0.639030612244898
18360,0.7965260545905707
18361,0.5753424657534246
18362,0.639030612244898
18363,0.639030612244898
18364,0.639030612244898
18365,0.7857142857142857
18366,0.639030612244898
18367,0.639030612244898
18368,0.639030612244898
18369,0.639030612244898
18370,0.639030612244898
18371,0.5753424657534246
18372,0.8571428571428571
18373,0.639030612244898
18374,0.8662068965517241
18375,0.9699248120300752
18376,0.639030612244898
18377,0.7608695652173914
18378,0.639030612244898
18379,0.9699248120300752
18380,0.639030612244898
18381,0.639030612244898
18382,0.639030612244898
18383,0.7857142857142857
