id,score
18142,0.8724224017329193
18143,0.6221778211721976
18144,0.6068665355764945
18145,0.7932649893468415
18146,0.5475299121567702
18147,0.6278317781530011
18148,0.5625358465885248
18149,0.571095767288733
18150,0.6099544523759916
18151,0.594211265132977
18152,0.8013871876643516
18153,0.49857600811990055
18154,0.6456312463087985
18155,0.5834967623836889
18156,0.7441629765457742
18157,0.6725655959007464
18158,0.7825224859830804
18159,0.4953490792675757
18160,0.5252423864174985
18161,0.5298760776010802
18162,0.6087221076991218
18163,0.8008369251142172
18164,0.7565584947652475
18165,0.4870363491232424
18166,0.745680764904566
18167,0.8635364628761166
18168,0.5194489784319817
18169,0.7663902217986464
18170,0.7948348474899383
18171,0.8238480833345909
18172,0.647721447772656
18173,0.5554345773208886
18174,0.7568134846512166
18175,0.5070524349303691
18176,0.4575524192441327
18177,0.512941331032765
18178,0.6216675379598537
18179,0.5066969839914301
18180,0.4904709383347882
18181,0.7098903601146546
18182,0.5041438360314647
18183,0.7684333283292379
18184,0.4977400594889986
18185,0.5632666387069512
18186,0.411835359580979
18187,0.5077659391252749
18188,0.5721214029153788
18189,0.6787522639921739
18190,0.8275274562156681
18191,0.5311164870693867
18192,0.5943424854497191
18193,0.4895548024077933
18194,0.5253978731936416
18195,0.5599064132707924
18196,0.5234660123072281
18197,0.6510322539358022
18198,0.7267533389643485
18199,0.5215597762086981
18200,0.4880484770459053
18201,0.4966180378757132
18202,0.7091708878788439
18203,0.5001217979088631
18204,0.5699653966486451
18205,0.4931217528229203
18206,0.5544901526504553
18207,0.8403685059237829
18208,0.6399748068619998
18209,0.4773464743555582
18210,0.5165613633925475
18211,0.5249441688243892
18212,0.722783542680493
18213,0.5491980416057388
18214,0.6641500608714278
18215,0.5662639283239164
18216,0.8158877943899502
18217,0.5719887355117835
18218,0.4978813349072343
18219,0.4922032565372282
18220,0.552829246448184
18221,0.5538363544586458
18222,0.5673085910801732
18223,0.7209082662849019
18224,0.7056488246982149
18225,0.7124902963203114
18226,0.4982618022962183
18227,0.5687893789312716
18228,0.5122634485268257
18229,0.5102130771679338
18230,0.5525164706382811
18231,0.6312137258198179
18232,0.6507232805869778
18233,0.5476783100851587
18234,0.6190398743349564
18235,0.8284611697189708
18236,0.7970199015850131
18237,0.8431918622969878
18238,0.8465186388941965
18239,0.8344536875191957
18240,0.7982577788067038
18241,0.8732126385213651
18242,0.8377786038579349
18243,0.5586658751464093
18244,0.8827756749920083
18245,0.5586631209479601
18246,0.8295438213485766
18247,0.8065287211098501
18248,0.6456810764235271
18249,0.8697964048076045
18250,0.6860072355223428
18251,0.8672858800776378
18252,0.7896845990909835
18253,0.6483204274057006
18254,0.5487884657249684
18255,0.6373911183348604
18256,0.5251763354866353
18257,0.6524912505208796
18258,0.6415472048396771
18259,0.5342523524612736
18260,0.6091602825224497
18261,0.6952829799324824
18262,0.5282496291025451
18263,0.5545827569506254
18264,0.4819985817102663
18265,0.7234206065766019
18266,0.5790180885033291
18267,0.8485553704064566
18268,0.8144904829934877
18269,0.6588784138071277
18270,0.8789619079412007
18271,0.835700268923399
18272,0.7769504742241874
18273,0.7509767959503096
18274,0.8817910896809702
18275,0.8861946641184213
18276,0.8122827298556884
18277,0.8625581943021771
18278,0.8080659878651727
18279,0.8747409446491556
18280,0.6743978912384099
18281,0.6640174745020213
18282,0.6767850328046405
18283,0.5745321455022814
18284,0.5590168087729693
18285,0.7911352794049138
18286,0.5381543359749984
18287,0.5492639365537982
18288,0.8370029820135283
18289,0.7961506414881501
18290,0.49151994555354445
18291,0.7923864320989825
18292,0.5938726265050501
18293,0.5780861583030661
18294,0.7279224449710409
18295,0.8132632958234599
18296,0.6547294542799563
18297,0.4771094057007726
18298,0.8161637582848162
18299,0.49373050317097444
18300,0.6947684229642498
18301,0.6831263215044023
18302,0.6678386181031964
18303,0.48649079299235026
18304,0.6632111690869715
18305,0.6281460683742447
18306,0.4481712278541943
18307,0.5632549450376514
18308,0.468880900202864
18309,0.6725076967864587
18310,0.682808246404234
18311,0.534617973409452
18312,0.46328111559094765
18313,0.48885814338037265
18314,0.6910564060050912
18315,0.6886229672276972
18316,0.8374693066207057
18317,0.5538049060366967
18318,0.6530109079759645
18319,0.5242463265932287
18320,0.8294787750195128
18321,0.4629176590409792
18322,0.8881413102610595
18323,0.8561041894288357
18324,0.6664834390548712
18325,0.8645859706111884
18326,0.697790867609613
18327,0.508996561715385
18328,0.663751931028367
18329,0.6029007612265888
18330,0.5181215736623058
18331,0.8750667017650133
18332,0.7246875570579357
18333,0.8440036086881765
18334,0.7724447252476178
18335,0.8266302193901683
18336,0.6292908199283945
18337,0.5725810805382358
18338,0.8601841357880367
18339,0.5422021519497399
18340,0.707739124393628
18341,0.8811934578297533
18342,0.4885258256022134
18343,0.8730335525948247
18344,0.6346257747281006
18345,0.5266530795240957
18346,0.8503159334756918
18347,0.5461942056408026
18348,0.5364165254182097
18349,0.5566071672923867
18350,0.6668990512295921
18351,0.6459846965170164
18352,0.5470237911372257
18353,0.6525211918551824
18354,0.7161799878119596
18355,0.6371760695216256
18356,0.6798629153165777
18357,0.6433352589643723
18358,0.6976633547879516
18359,0.5696981856952946
18360,0.7780468092229943
18361,0.7088814122696155
18362,0.5234420098309513
18363,0.6323147549963595
18364,0.5180407737213266
18365,0.7643698214288581
18366,0.5109434017159311
18367,0.5250254694221752
18368,0.4975499911049663
18369,0.48093244198856316
18370,0.5065361650527908
18371,0.7661681057382987
18372,0.6959575638416438
18373,0.4874251512296271
18374,0.8182535632465766
18375,0.7660764349096415
18376,0.5473740902319774
18377,0.6379763232139385
18378,0.6317754712948842
18379,0.6745209657651108
18380,0.5032066907527636
18381,0.4841244280998663
18382,0.5260455793976091
18383,0.8104664647879415
18384,0.8869090977330746
18385,0.6374103129402653
18386,0.6387406691193361
18387,0.680277136591874
18388,0.6662572298136221
18389,0.5505148289023474
18390,0.5223169399808782
18391,0.8215762638303924
18392,0.4389031461361117
18393,0.7003253952974083
18394,0.752177607026416
18395,0.8210516982360305
18396,0.7657946972729239
18397,0.5125749494128314
18398,0.7083555304313467
18399,0.8766207341813881
18400,0.4922057410888654
18401,0.7311572727606596
18402,0.8577656915393909
18403,0.7234692918450726
18404,0.886383659625603
18405,0.8536695556960243
18406,0.8881516538615036
18407,0.6567978942290486
18408,0.8518896911825795
18409,0.8732860892971397
18410,0.8065202961030197
18411,0.799140544005076
18412,0.6681168751780671
18413,0.5985645325200977
18414,0.883562942709013
18415,0.856928618792514
18416,0.8279243291269326
18417,0.8265134915293022
18418,0.7924535072807417
18419,0.6627081872552559
18420,0.8197591312601167
18421,0.7124338969382649
18422,0.8753805625316949
18423,0.5551646807643349
18424,0.8654906468355695
18425,0.5361803683676758
18426,0.6502024070281409
18427,0.8792083242919653
18428,0.4699106790614717
18429,0.6010316569006006
18430,0.7215192125316463
18431,0.5590584241842164
18432,0.7363871457679696
18433,0.5779273138342254
18434,0.5652573096108026
18435,0.5274213282005409
18436,0.6899811248533538
18437,0.6341389582411121
18438,0.7468700047036549
18439,0.7378453123086822
18440,0.6308879859856503
18441,0.6118090312801616
18442,0.5277357210070145
18443,0.8580709552534589
18444,0.8623357791445584
18445,0.8853534794237241
18446,0.7729941847266172
18447,0.7807360232701565
18448,0.7986763107930486
18449,0.8929022055831827
