id,score
18142,0.7282051464759639
18143,0.6601738352614758
18144,0.6324516672858803
18145,0.5885776442022383
18146,0.5705204748198409
18147,0.6875839867550695
18148,0.5986374178186914
18149,0.5998822104000595
18150,0.6639017297378005
18151,0.6575028002395122
18152,0.6176923563858244
18153,0.5471508313040943
18154,0.6862569351555956
18155,0.6526370550745184
18156,0.5520130818924943
18157,0.7077427313588555
18158,0.6133327356563276
18159,0.56467624015536
18160,0.5950139399876565
18161,0.5920370274482954
18162,0.6605974829401878
18163,0.6409239366418213
18164,0.5848940449473875
18165,0.5492774255610915
18166,0.557811520369733
18167,0.7203774334085689
18168,0.5876446164793669
18169,0.5855338743671813
18170,0.6363464839781313
18171,0.6629237144221669
18172,0.7021140223717406
18173,0.6436914002863029
18174,0.5671022834816013
18175,0.5595012710641207
18176,0.5358927838303211
18177,0.5966008792957936
18178,0.6993276912296089
18179,0.5615291685864078
18180,0.5444071724651292
18181,0.5384521660545417
18182,0.587122454007261
18183,0.5994518794882058
18184,0.5584165885322233
18185,0.6557459481078005
18186,0.4797524155653502
18187,0.577449535473142
18188,0.6207468140645314
18189,0.7122651638540507
18190,0.6754242963584021
18191,0.6077865991566862
18192,0.6198439049966538
18193,0.5481679578092699
18194,0.5947622937074283
18195,0.6517912148058069
18196,0.6111949887134581
18197,0.7182258783544702
18198,0.771200974191127
18199,0.5907868403152761
18200,0.567748327754295
18201,0.556522212703656
18202,0.7555805983167512
18203,0.5832099356368389
18204,0.6129800925553193
18205,0.5854192236709241
18206,0.6004947067768458
18207,0.676707026891603
18208,0.6838851369162378
18209,0.5340181512284217
18210,0.5893777159377992
18211,0.5982886785517797
18212,0.763967722020193
18213,0.6427712780552681
18214,0.7252414407954978
18215,0.6334278681617288
18216,0.6674823164765596
18217,0.6460098827695827
18218,0.565054990395864
18219,0.552293927030071
18220,0.6439198126548291
18221,0.650041611267574
18222,0.6498214158477909
18223,0.7700594444829661
18224,0.7538052032953145
18225,0.7369254899583856
18226,0.5858494459265436
18227,0.6491317265370985
18228,0.583524305443987
18229,0.5941441526941893
18230,0.6262178257603694
18231,0.6774751483534512
18232,0.6847299364855334
18233,0.6158950316692378
18234,0.6800950362693378
18235,0.6674015486673344
18236,0.6156485668399636
18237,0.6933700256835202
18238,0.7261149828821306
18239,0.7109974533802653
18240,0.6511976257011455
18241,0.7435880678126748
18242,0.6452434195699874
18243,0.6367719323772717
18244,0.7797040680060825
18245,0.6367637441028412
18246,0.7083545128223658
18247,0.630666022390597
18248,0.6973113860521043
18249,0.7624487742563458
18250,0.7393986277327309
18251,0.7550659836156279
18252,0.6531144940099128
18253,0.6945092506203749
18254,0.6224395845083586
18255,0.7113372473813593
18256,0.6028156003200051
18257,0.6978554442069725
18258,0.6749178951011028
18259,0.6090785090697584
18260,0.6151014087561467
18261,0.7647892521278313
